prompt_id,prompt_text,domain,source,length_type,difficulty
686b1ccd-297e-4f24-91d7-532689a8dd5c,"Draft a meeting summary to the frontline managers of a transportation company about a recent issue. Include objective, scope, stakeholders, and next steps in 5–8 bullet points. Respond in exactly 7 sentences. Respond in exactly 5 sentences.",Professional / Domain,synthetic,medium,hard
88d1d200-98f7-4a9c-9b82-26ec3edb96e9,"Draft a RFP response to the customers of a pharmaceuticals company about a recent issue. Include objective, scope, stakeholders, and next steps in 5–8 bullet points. Include one example related to Tokyo.",Professional / Domain,synthetic,medium,easy
df892dde-550a-4b4d-856a-6bd155e3c468,"Draft a whitepaper to the partners of a government company about a recent issue. Include objective, scope, stakeholders, and next steps in 5–8 bullet points. Use 3 bullet points for clarity. Respond in exactly 7 sentences.",Professional / Domain,synthetic,medium,medium
c1d747b7-4330-4fa5-b365-5272110d128a,"Draft a playbook to the executive team of a renewable energy company about a recent issue. Include objective, scope, stakeholders, and next steps in 5–8 bullet points. Respond in exactly 5 sentences. Respond in exactly 8 sentences.",Professional / Domain,synthetic,medium,hard
064e1662-83be-4b8b-b96d-b89c81ef4b4a,"Draft a email to the board of directors of a healthtech company about a recent issue. Include objective, scope, stakeholders, and next steps in 5–8 bullet points. Include one example related to Berlin.",Professional / Domain,synthetic,medium,easy
fc3deade-f26d-493b-9f02-cbe8b1c9b795,"Draft a memo to the frontline managers of a transportation company about a recent issue. Include objective, scope, stakeholders, and next steps in 5–8 bullet points. Use 2 bullet points for clarity. Respond in exactly 3 sentences.",Professional / Domain,synthetic,medium,medium
ffdff533-2f0b-4c0e-a941-c1e08e525089,"Draft a proposal to the customers of a pharmaceuticals company about a recent issue. Include objective, scope, stakeholders, and next steps in 5–8 bullet points. Respond in exactly 3 sentences. Respond in exactly 4 sentences.",Professional / Domain,synthetic,medium,hard
ec673624-2588-47d0-9b83-81eda0052e47,"Draft a policy to the partners of a government company about a recent issue. Include objective, scope, stakeholders, and next steps in 5–8 bullet points. Include one example related to Seoul.",Professional / Domain,synthetic,medium,easy
bac6126f-bd4a-4dfd-b1af-3f269472a35a,"Draft a SOP to the executive team of a renewable energy company about a recent issue. Include objective, scope, stakeholders, and next steps in 5–8 bullet points. Use 5 bullet points for clarity. Respond in exactly 6 sentences.",Professional / Domain,synthetic,medium,medium
93addf1b-15f9-4e6e-a7e3-854bfd7b15b5,"Draft a risk assessment to the board of directors of a healthtech company about a recent issue. Include objective, scope, stakeholders, and next steps in 5–8 bullet points. Respond in exactly 6 sentences. Respond in exactly 7 sentences.",Professional / Domain,synthetic,medium,hard
5cc1c877-ae3d-4e58-bf18-6310253872a9,"Draft a press release to the frontline managers of a transportation company about a recent issue. Include objective, scope, stakeholders, and next steps in 5–8 bullet points. Include one example related to Cairo.",Professional / Domain,synthetic,medium,easy
f18255f3-d3d9-41e9-b021-647b80f09b45,"Draft a project brief to the customers of a pharmaceuticals company about a recent issue. Include objective, scope, stakeholders, and next steps in 5–8 bullet points. Use 4 bullet points for clarity. Respond in exactly 9 sentences.",Professional / Domain,synthetic,medium,medium
45df1b03-37e9-4eb7-a68b-72b144a1486b,"Draft a meeting summary to the partners of a government company about a recent issue. Include objective, scope, stakeholders, and next steps in 5–8 bullet points. Respond in exactly 4 sentences. Respond in exactly 3 sentences.",Professional / Domain,synthetic,medium,hard
51a83b3b-887a-49b2-91c2-675f6d38a3ad,"Draft a RFP response to the executive team of a renewable energy company about a recent issue. Include objective, scope, stakeholders, and next steps in 5–8 bullet points. Include one example related to São Paulo.",Professional / Domain,synthetic,medium,easy
8e26017e-77aa-4017-9040-dda6002d3622,"Write a comprehensive email for a renewable energy organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics.",Professional / Domain,synthetic,long,easy
885a682d-6063-49fc-8696-b0f1f2a8ea97,"Write a comprehensive memo for a fintech organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics.",Professional / Domain,synthetic,long,medium
f7a898cd-69e9-475d-897c-5db9b33c9f28,"Write a comprehensive proposal for a e-commerce organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics.",Professional / Domain,synthetic,long,hard
12b852c4-3105-4281-9fc6-73e022c32aba,"Write a comprehensive policy for a healthtech organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics.",Professional / Domain,synthetic,long,easy
1a17bb8b-7ca4-4042-820e-e6cb709f9972,"Write a comprehensive SOP for a edtech organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics.",Professional / Domain,synthetic,long,medium
e4c8906f-4e4e-42be-b803-beb8c28138a3,"Write a comprehensive risk assessment for a manufacturing organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics.",Professional / Domain,synthetic,long,hard
9395f1a0-2824-4d73-8645-811eacf0103c,"Write a comprehensive press release for a transportation organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics.",Professional / Domain,synthetic,long,easy
a02b186a-8418-4636-a559-792d64874d6e,"Write a comprehensive project brief for a hospitality organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics.",Professional / Domain,synthetic,long,medium
b38bc0e0-5441-4990-992b-43f7194b7504,"Write a comprehensive meeting summary for a telecommunications organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics.",Professional / Domain,synthetic,long,hard
a096fcdd-d294-4c33-a8f4-604827f601eb,"Write a comprehensive RFP response for a pharmaceuticals organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics.",Professional / Domain,synthetic,long,easy
f502d347-0e4c-4a59-a69c-733e4ae6d3eb,"Write a comprehensive whitepaper for a media organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics.",Professional / Domain,synthetic,long,medium
79449952-034e-474b-a307-e52ca8edec18,"Write a comprehensive playbook for a nonprofit organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics.",Professional / Domain,synthetic,long,hard
4b841c02-9064-4bfb-95c9-b1c64ef71b3d,"Write a comprehensive email for a government organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics.",Professional / Domain,synthetic,long,easy
68cfb345-1386-4d7b-aaa2-0f4d5257be70,"Write a comprehensive memo for a agriculture organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics.",Professional / Domain,synthetic,long,medium
3113eb17-cf06-4f72-833e-4f358f119528,"Write a comprehensive proposal for a retail organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics.",Professional / Domain,synthetic,long,hard
b665fab6-715b-4856-8b68-e9ee299de4e7,"Write a comprehensive policy for a renewable energy organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics.",Professional / Domain,synthetic,long,easy
e121e276-2b63-4b67-b9f9-adb1e9d4a053,"Write a comprehensive SOP for a fintech organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics.",Professional / Domain,synthetic,long,medium
74ab1941-69f8-4a83-a542-b26a084065a1,"Write a comprehensive risk assessment for a e-commerce organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics.",Professional / Domain,synthetic,long,hard
3cf33b16-3067-4bed-80e4-8dccb6e61627,"Write a comprehensive press release for a healthtech organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics.",Professional / Domain,synthetic,long,easy
95410d6b-a301-4833-aee8-d37889a0904e,"Write a comprehensive project brief for a edtech organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics.",Professional / Domain,synthetic,long,medium
aca0aa27-a7c6-44c3-a4a7-db0b06bafa56,"Write a comprehensive meeting summary for a manufacturing organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics.",Professional / Domain,synthetic,long,hard
b48b7bee-85ad-4347-974d-3bb779c763c1,"Write a comprehensive RFP response for a transportation organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics.",Professional / Domain,synthetic,long,easy
ccb28254-9710-4b04-a9c9-c867bc0ffc45,"Write a comprehensive whitepaper for a hospitality organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics.",Professional / Domain,synthetic,long,medium
6f4e001b-c0ab-401a-a057-12af8ca4251a,"Write a comprehensive playbook for a telecommunications organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics.",Professional / Domain,synthetic,long,hard
ef30d67d-53e8-4003-b034-38a7176a0b5a,"Write a comprehensive email for a pharmaceuticals organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics.",Professional / Domain,synthetic,long,easy
f96bdb66-255a-4b26-ad00-c7a71455c038,"Write a comprehensive memo for a media organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics.",Professional / Domain,synthetic,long,medium
b169c78a-1426-448a-bb3b-f167aba6135c,"Write a comprehensive proposal for a nonprofit organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics.",Professional / Domain,synthetic,long,hard
5e076795-7086-41d1-aa4e-bf726ce6d7d3,"Write a comprehensive policy for a government organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics.",Professional / Domain,synthetic,long,easy
bb001c41-616a-4ba5-88dc-cd25b603c963,"Write a comprehensive SOP for a agriculture organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics.",Professional / Domain,synthetic,long,medium
eef9d4e1-63c7-4200-8474-40f84b77b8ed,"Write a comprehensive risk assessment for a retail organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics.",Professional / Domain,synthetic,long,hard
211fb77b-b4ca-432c-b0ea-b0b037fe7c3a,"Write a comprehensive press release for a renewable energy organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics.",Professional / Domain,synthetic,long,easy
72071874-50c1-494b-8ca2-2a81f9be5dff,"Write a comprehensive project brief for a fintech organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics.",Professional / Domain,synthetic,long,medium
11256f68-294d-4d58-b48a-04e3084ff866,"Write a comprehensive meeting summary for a e-commerce organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics.",Professional / Domain,synthetic,long,hard
9433080c-a336-4ad9-98e2-d6e4303d3b58,"Write a comprehensive RFP response for a healthtech organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics.",Professional / Domain,synthetic,long,easy
1a5c4e65-49a5-4922-9a23-091dac7256d5,"Write a comprehensive whitepaper for a edtech organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics.",Professional / Domain,synthetic,long,medium
47c34e70-c6d7-4fa4-a68c-f80a77e4f3dd,"Write a comprehensive playbook for a manufacturing organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics.",Professional / Domain,synthetic,long,hard
233bea8d-ab43-47cb-84dc-155d26ce61bd,"Write a comprehensive email for a transportation organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics.",Professional / Domain,synthetic,long,easy
781aeb2c-252d-4110-a9a7-4786bc5d1948,"Write a comprehensive memo for a hospitality organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics.",Professional / Domain,synthetic,long,medium
abbaeddf-3ca3-485d-9d1e-56ae63c0dedc,"Write a comprehensive proposal for a telecommunications organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics.",Professional / Domain,synthetic,long,hard
397286d3-d1ed-4015-9f79-e764b7642fbd,"Write a comprehensive policy for a pharmaceuticals organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics.",Professional / Domain,synthetic,long,easy
227c1d51-3503-4792-9e9d-2b65bc082977,"Write a comprehensive SOP for a media organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics.",Professional / Domain,synthetic,long,medium
c5c669d0-50ac-4dec-becf-94af6c8fb308,"Write a comprehensive risk assessment for a nonprofit organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics.",Professional / Domain,synthetic,long,hard
c700dee9-cd81-4734-9beb-22efd1cd4032,"Write a comprehensive press release for a government organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics.",Professional / Domain,synthetic,long,easy
3b6a4518-1f41-446e-96bf-88a062d7089e,"Write a comprehensive project brief for a agriculture organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics.",Professional / Domain,synthetic,long,medium
b7a4d513-a856-48dd-987d-5274dd6e572e,"Write a comprehensive meeting summary for a retail organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics.",Professional / Domain,synthetic,long,hard
2b66357f-8dbc-4f8e-81bd-ec0479f10566,"Write a comprehensive RFP response for a renewable energy organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics.",Professional / Domain,synthetic,long,easy
f699e76a-24cd-42a2-a416-e2095bfe72db,"Write a comprehensive whitepaper for a fintech organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics.",Professional / Domain,synthetic,long,medium
7696c603-be51-40e8-a6a6-c6b666c622a3,"Write a comprehensive playbook for a e-commerce organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics.",Professional / Domain,synthetic,long,hard
e2f60c95-320a-4b33-9a84-f194594e6d4e,"Write a comprehensive email for a healthtech organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics.",Professional / Domain,synthetic,long,easy
5a0611a8-92b3-4b1f-8349-eec0814dba71,"Write a comprehensive memo for a edtech organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics.",Professional / Domain,synthetic,long,medium
ca260067-65c9-4357-b799-f85c49ad41b9,"Write a comprehensive proposal for a manufacturing organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics.",Professional / Domain,synthetic,long,hard
24580030-983c-4348-b840-0d3a4345fa75,"Write a comprehensive policy for a transportation organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics.",Professional / Domain,synthetic,long,easy
4ec2cfb9-eb5b-4953-9109-8b5e3abb6c82,"Write a comprehensive SOP for a hospitality organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics.",Professional / Domain,synthetic,long,medium
583c582b-c278-4350-91e6-660dd634f3b0,"Write a comprehensive risk assessment for a telecommunications organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics.",Professional / Domain,synthetic,long,hard
1fd9eec5-4d9d-4097-ae41-f13401c404ef,"Write a comprehensive press release for a pharmaceuticals organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics.",Professional / Domain,synthetic,long,easy
733cbc0c-673f-4049-b7ae-56f7ea2d6993,"Write a comprehensive project brief for a media organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics.",Professional / Domain,synthetic,long,medium
45349c99-7141-4d36-8554-842b60e3575f,"Write a comprehensive meeting summary for a nonprofit organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics.",Professional / Domain,synthetic,long,hard
73d80d6b-e263-47b2-8f1a-a304d5423c59,"Write a comprehensive RFP response for a government organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics.",Professional / Domain,synthetic,long,easy
fa835f81-5dac-487c-9e46-51bd687e77f9,"Write a comprehensive whitepaper for a agriculture organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics.",Professional / Domain,synthetic,long,medium
1285ba10-7b15-4fde-82d2-99c665b9c5c4,"Write a comprehensive playbook for a retail organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics.",Professional / Domain,synthetic,long,hard
162da612-088b-4260-9bba-1a88615cb12d,"Write a comprehensive email for a renewable energy organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics. Use 3 bullet points for clarity.",Professional / Domain,synthetic,long,easy
5b2dbcf0-a99c-48e9-818d-228f884330f2,"Write a comprehensive memo for a fintech organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics. Respond in exactly 7 sentences.",Professional / Domain,synthetic,long,medium
ae1555bb-7251-4ecf-9875-2539ea955774,"Write a comprehensive proposal for a e-commerce organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics. Include one example related to Paris.",Professional / Domain,synthetic,long,hard
68a4ca4d-26b1-4a6e-9b4b-9104e542fc1c,"Write a comprehensive policy for a healthtech organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics. Use 2 bullet points for clarity.",Professional / Domain,synthetic,long,easy
ef4f18bb-b5c1-4459-b0ba-c6ff7b924490,"Write a comprehensive SOP for a edtech organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics. Respond in exactly 5 sentences.",Professional / Domain,synthetic,long,medium
405c5f40-646c-4187-88d5-e9729affac9d,"Write a comprehensive risk assessment for a manufacturing organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics. Include one example related to Nairobi.",Professional / Domain,synthetic,long,hard
35c7d7a3-3c30-4905-899d-c64b979f52c3,"Write a comprehensive press release for a transportation organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics. Use 5 bullet points for clarity.",Professional / Domain,synthetic,long,easy
f687c29e-bf39-4d38-8111-cc5b0a00a490,"Write a comprehensive project brief for a hospitality organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics. Respond in exactly 3 sentences.",Professional / Domain,synthetic,long,medium
e51245a3-68f2-4b1e-84f4-742a7b1abc4f,"Write a comprehensive meeting summary for a telecommunications organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics. Include one example related to Toronto.",Professional / Domain,synthetic,long,hard
e3a26e97-c410-4a60-8639-1bca1243e9bb,"Write a comprehensive RFP response for a pharmaceuticals organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics. Use 4 bullet points for clarity.",Professional / Domain,synthetic,long,easy
ec9bd39e-848c-407c-b581-e1d56d73350f,"Write a comprehensive whitepaper for a media organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics. Respond in exactly 6 sentences.",Professional / Domain,synthetic,long,medium
1e2dd158-2028-4c36-acd5-b34abaa8153c,"Write a comprehensive playbook for a nonprofit organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics. Include one example related to Istanbul.",Professional / Domain,synthetic,long,hard
28194921-086e-49d5-a5b8-ad061bdc5587,"Write a comprehensive email for a government organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics. Use 3 bullet points for clarity.",Professional / Domain,synthetic,long,easy
228c238c-0787-4a9f-954c-e25ad54e0d09,"Write a comprehensive memo for a agriculture organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics. Respond in exactly 4 sentences.",Professional / Domain,synthetic,long,medium
fa72ba3c-ecd1-4b2b-964f-d4bdfbed5e6f,"Write a comprehensive proposal for a retail organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics. Include one example related to Mumbai.",Professional / Domain,synthetic,long,hard
981ea52c-68cb-4132-8918-bde97f115065,"Write a comprehensive policy for a renewable energy organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics. Use 2 bullet points for clarity.",Professional / Domain,synthetic,long,easy
9e7c92db-981f-4a92-9823-1a5b660089a9,"Write a comprehensive SOP for a fintech organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics. Respond in exactly 7 sentences.",Professional / Domain,synthetic,long,medium
ffa6c0c3-0136-4c19-902e-2b4eb9e958b0,"Write a comprehensive risk assessment for a e-commerce organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics. Include one example related to Dubai.",Professional / Domain,synthetic,long,hard
0beb78c5-79d3-49d1-8422-8289eb693ff4,"Write a comprehensive press release for a healthtech organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics. Use 5 bullet points for clarity.",Professional / Domain,synthetic,long,easy
26f3c052-6674-41b5-a8e2-abc969bc4940,"Write a comprehensive project brief for a edtech organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics. Respond in exactly 5 sentences.",Professional / Domain,synthetic,long,medium
d195b237-7179-44bc-8f0f-4d8bdb512649,"Write a comprehensive meeting summary for a manufacturing organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics. Include one example related to Helsinki.",Professional / Domain,synthetic,long,hard
693d3cb0-7752-447f-b399-bb84f918fa3d,"Write a comprehensive RFP response for a transportation organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics. Use 4 bullet points for clarity.",Professional / Domain,synthetic,long,easy
4a981b2a-cb2d-4551-84f5-ce5e247cf27d,"Write a comprehensive whitepaper for a hospitality organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics. Respond in exactly 3 sentences.",Professional / Domain,synthetic,long,medium
2e86ad59-6ca9-4f3e-8410-9ff3b1a309f5,"Write a comprehensive playbook for a telecommunications organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics. Include one example related to Edinburgh.",Professional / Domain,synthetic,long,hard
c1278327-dfd9-4f3d-a7a1-373f70821431,"Write a comprehensive email for a pharmaceuticals organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics. Use 3 bullet points for clarity.",Professional / Domain,synthetic,long,easy
0ad2ab93-3359-4b6f-9d7b-e647993f2d89,"Write a comprehensive memo for a media organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics. Respond in exactly 6 sentences.",Professional / Domain,synthetic,long,medium
aac93b74-870e-40e6-a87f-eafcd0c2d8e8,"Write a comprehensive proposal for a nonprofit organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics. Include one example related to Rome.",Professional / Domain,synthetic,long,hard
32ac7883-5d92-4830-b33c-918a96f8be11,"Write a comprehensive policy for a government organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including regulatory compliance, and measurable success metrics. Use 2 bullet points for clarity.",Professional / Domain,synthetic,long,easy
eae09014-5221-4f86-a9b9-3ecb7a258d36,"Write a comprehensive SOP for a agriculture organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including ethical AI, and measurable success metrics. Respond in exactly 4 sentences.",Professional / Domain,synthetic,long,medium
8a16a9ff-694f-4b36-aa83-737e0b029c38,"Write a comprehensive risk assessment for a retail organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including security posture, and measurable success metrics. Include one example related to Zurich.",Professional / Domain,synthetic,long,hard
64c586c8-758e-4de9-b939-1087e914a06a,"Write a comprehensive press release for a renewable energy organization in the marketing area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including data privacy, and measurable success metrics. Use 5 bullet points for clarity.",Professional / Domain,synthetic,long,easy
d4e6d6b8-cb61-4015-8bc1-3886f78b8a34,"Write a comprehensive project brief for a fintech organization in the sales area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including sustainability, and measurable success metrics. Respond in exactly 7 sentences.",Professional / Domain,synthetic,long,medium
fa0fb91b-a849-42c9-bf16-c6d5a90241ed,"Write a comprehensive meeting summary for a e-commerce organization in the cybersecurity area. Provide background, goals, stakeholder analysis, implementation plan with timeline and budget, risk mitigation including vendor lock-in, and measurable success metrics. Include one example related to Prague.",Professional / Domain,synthetic,long,hard
